customer_id,active_loans,aum,avg_rate,max_dpd,policy_active,annual_premium,cross_sell_eligible,priority_score
C103468,1,643451.0,21.28,15,True,28562.0,0,20.66
C100906,1,95511.0,11.68,45,False,0.0,1,20.66
C103080,2,1811555.0,11.594999999999999,13,False,0.0,1,20.66
C101171,4,850578.0,12.5625,29,True,25116.0,0,20.65
C104382,2,566707.0,8.835,42,False,0.0,1,20.65
C101873,3,1447334.0,15.36,12,False,0.0,1,20.64
C101976,3,934675.0,15.666666666666666,21,False,0.0,1,20.64
C100870,3,1312014.0,16.59,12,True,13491.0,0,20.63
C104020,1,522086.0,10.16,40,True,24246.0,0,20.62
C101752,2,1628629.0,12.2,15,True,22840.0,0,20.61
C103500,2,1787335.0,11.2,14,False,0.0,1,20.59
C104328,2,1058628.0,9.085,32,True,9359.0,0,20.58
C102286,4,1638194.0,13.025,13,False,0.0,1,20.57
C103573,3,1415634.0,14.563333333333334,14,False,0.0,1,20.57
C100642,1,648483.0,21.57,14,False,0.0,1,20.57
C101312,3,1391460.0,15.253333333333332,13,False,0.0,1,20.56
C100693,3,1784847.0,12.15,12,False,0.0,1,20.56
C101200,1,13752.0,21.43,26,True,20356.0,0,20.52
C102481,3,308585.0,13.38,37,True,12249.0,0,20.51
C101435,3,707964.0,12.17,32,False,0.0,1,20.51
C102754,1,1684612.0,10.06,18,True,25042.0,0,20.51
C102510,4,1321244.0,16.2775,12,False,0.0,1,20.5
C102964,2,1369844.0,17.245,9,True,18002.0,0,20.47
C102788,1,2064752.0,8.48,14,True,24169.0,0,20.47
C103023,2,1160942.0,16.23,15,False,0.0,1,20.47
C102145,2,1677268.0,13.45,11,True,23633.0,0,20.46
C104521,5,1227184.0,16.078,14,False,0.0,1,20.45
C100280,4,1849877.0,11.8575,11,True,36338.0,0,20.45
C101876,1,222784.0,8.7,48,False,0.0,1,20.44
C104704,3,1581841.0,14.766666666666667,10,False,0.0,1,20.43
C100980,1,1960703.0,13.23,6,True,24283.0,0,20.42
C104489,1,1109238.0,15.65,17,False,0.0,1,20.42
C102105,2,1829531.0,11.49,12,False,0.0,1,20.41
C101460,2,79863.0,12.870000000000001,42,True,7741.0,0,20.41
C104634,2,1677427.0,11.395,15,False,0.0,1,20.39
C103235,2,1664392.0,12.475000000000001,13,False,0.0,1,20.39
C102598,1,1901740.0,15.14,3,False,0.0,1,20.37
C101925,4,1259832.0,15.635,14,True,8437.0,0,20.36
C101568,2,820205.0,19.145,15,True,32108.0,0,20.35
C102903,2,1446737.0,13.91,14,True,24212.0,0,20.35
C100171,2,1493102.0,12.98,15,True,10629.0,0,20.33
C104998,3,1529970.0,13.12,14,False,0.0,1,20.33
C100668,1,279051.0,21.08,21,False,0.0,1,20.3
C103735,2,534434.0,12.855,33,True,19693.0,0,20.26
C104370,2,1011357.0,17.225,15,False,0.0,1,20.25
C102747,2,1557131.0,17.595,4,False,0.0,1,20.25
C102475,2,2014970.0,9.54,12,False,0.0,1,20.25
C102445,2,432444.0,20.060000000000002,20,False,0.0,1,20.24
C101145,1,1365385.0,13.99,15,False,0.0,1,20.24
C104496,2,1859302.0,11.41,11,False,0.0,1,20.23
C100743,3,1413429.0,13.526666666666666,15,True,20497.0,0,20.23
C104873,1,145032.0,21.7,22,False,0.0,1,20.23
C100821,2,1544042.0,15.245000000000001,9,True,32650.0,0,20.22
C103297,1,2763669.0,8.46,0,False,0.0,1,20.2
C104156,2,631192.0,13.32,30,False,0.0,1,20.2
C104708,3,1049140.0,15.796666666666667,17,False,0.0,1,20.18
C104014,1,693790.0,14.17,27,False,0.0,1,20.17
C103818,3,1401420.0,14.506666666666668,13,True,14901.0,0,20.17
C100323,4,1265278.0,15.7325,13,False,0.0,1,20.16
C103206,1,22292.0,19.29,29,True,7212.0,0,20.15
C101278,2,264860.0,18.03,27,False,0.0,1,20.14
C101957,1,810501.0,10.6,32,False,0.0,1,20.13
C103938,2,1653514.0,11.655,14,False,0.0,1,20.13
C104305,2,284405.0,12.49,38,True,44372.0,0,20.13
C100594,3,1800452.0,14.196666666666667,6,False,0.0,1,20.12
C101037,2,1661010.0,13.04,11,False,0.0,1,20.12
C104103,1,582430.0,18.49,20,False,0.0,1,20.12
C102999,2,280289.0,20.270000000000003,22,False,0.0,1,20.11
C101148,2,357227.0,16.63,28,True,31766.0,0,20.1
C104940,2,1951117.0,9.875,12,False,0.0,1,20.1
C104435,1,1409829.0,12.83,16,False,0.0,1,20.08
C100250,3,1715890.0,11.493333333333332,13,False,0.0,1,20.08
C103110,2,428026.0,10.07,40,False,0.0,1,20.05
C101515,2,960923.0,19.285,11,False,0.0,1,20.04
C100792,2,1554055.0,13.375,12,False,0.0,1,20.03
C102056,1,211379.0,21.24,21,True,25536.0,0,20.03
C103926,2,1498593.0,9.965,20,False,0.0,1,20.01
C102821,3,1568705.0,12.723333333333334,13,True,10463.0,0,20.01
C104147,2,1381691.0,17.814999999999998,6,True,37101.0,0,20.0
C101500,3,1085221.0,16.143333333333334,15,False,0.0,1,20.0
C103812,2,524517.0,11.504999999999999,35,False,0.0,1,19.98
C103896,3,623467.0,15.950000000000001,24,False,0.0,1,19.98
C102216,2,366155.0,17.805,25,False,0.0,1,19.98
C100664,1,83962.0,15.5,35,True,4258.0,0,19.97
C102740,2,616530.0,19.380000000000003,17,False,0.0,1,19.96
C104517,3,1986397.0,12.176666666666668,6,True,20367.0,0,19.93
C100032,3,1701575.0,15.246666666666668,5,False,0.0,1,19.92
C102214,2,1084198.0,16.015,15,False,0.0,1,19.92
C100725,1,233654.0,19.89,23,False,0.0,1,19.92
C103004,3,1538031.0,14.299999999999999,10,True,27569.0,0,19.91
C104139,2,1621780.0,11.075,15,False,0.0,1,19.9
C103837,3,207348.0,14.229999999999999,35,False,0.0,1,19.88
C101897,1,235775.0,20.78,21,False,0.0,1,19.88
C104158,1,183728.0,14.44,35,True,20842.0,0,19.88
C102112,1,1564924.0,16.38,5,True,17265.0,0,19.85
C104580,2,1124038.0,16.51,13,True,9820.0,0,19.85
C100961,3,711649.0,13.933333333333332,26,False,0.0,1,19.84
C102342,2,948778.0,17.61,14,True,11254.0,0,19.84
C104849,3,1377695.0,16.596666666666668,8,False,0.0,1,19.83
C103567,1,256216.0,9.8,43,False,0.0,1,19.82
C100896,4,1499771.0,11.059999999999999,17,False,0.0,1,19.8
C104809,1,113568.0,17.35,30,False,0.0,1,19.78
C102541,3,1206678.0,14.656666666666666,15,False,0.0,1,19.77
C101098,2,1279534.0,15.93,11,True,27842.0,0,19.77
C101112,2,1819821.0,10.985,11,True,36539.0,0,19.76
C100786,2,687415.0,13.54,27,False,0.0,1,19.76
C100851,2,1535095.0,12.605,13,False,0.0,1,19.76
C100989,3,981257.0,16.683333333333334,15,False,0.0,1,19.76
C101181,1,73271.0,16.21,33,True,32023.0,0,19.75
C103174,3,1072664.0,16.80333333333333,13,False,0.0,1,19.74
C101563,1,722942.0,10.75,32,True,23445.0,0,19.74
C102694,4,1154454.0,15.540000000000001,14,False,0.0,1,19.73
C100028,1,739316.0,9.13,35,True,18588.0,0,19.73
C103955,3,617384.0,15.093333333333334,25,False,0.0,1,19.73
C103309,4,1381537.0,12.9575,15,False,0.0,1,19.71
C104470,1,692152.0,19.72,14,False,0.0,1,19.7
C104881,1,2072768.0,9.06,10,False,0.0,1,19.7
C101256,1,603518.0,11.26,33,False,0.0,1,19.68
C101041,2,188340.0,11.115,41,True,25955.0,0,19.66
C100800,2,649778.0,14.19,26,True,37119.0,0,19.65
C103408,2,1035345.0,13.100000000000001,21,True,42716.0,0,19.65
C104480,2,1132936.0,15.11,15,False,0.0,1,19.64
C104833,3,1706739.0,13.246666666666668,8,False,0.0,1,19.62
C104625,2,1249006.0,14.995000000000001,13,False,0.0,1,19.62
C100637,1,1824652.0,14.58,3,False,0.0,1,19.61
C102695,3,1744730.0,12.386666666666668,9,False,0.0,1,19.61
C104541,1,2293562.0,10.29,3,True,31085.0,0,19.6
C102179,1,641335.0,12.24,30,False,0.0,1,19.6
C102815,1,76793.0,9.12,47,True,35759.0,0,19.6
C102493,1,160000.0,20.46,22,False,0.0,1,19.57
C104860,3,1615476.0,12.540000000000001,11,False,0.0,1,19.57
C102357,1,1691746.0,13.79,7,False,0.0,1,19.57
C102042,2,364760.0,15.195,29,False,0.0,1,19.57
C100523,1,2286977.0,10.27,3,False,0.0,1,19.55
C100010,1,2355874.0,8.16,6,False,0.0,1,19.54
C100806,2,1538609.0,15.094999999999999,7,False,0.0,1,19.52
C101001,2,1696597.0,10.735,13,False,0.0,1,19.52
C104047,4,1280013.0,15.504999999999999,11,False,0.0,1,19.52
C100820,2,1878949.0,11.46,8,False,0.0,1,19.49
C100437,2,1471614.0,13.209999999999999,12,False,0.0,1,19.48
C101742,2,474070.0,15.51,26,False,0.0,1,19.48
C100367,1,670804.0,8.28,37,False,0.0,1,19.43
C104409,2,2165480.0,10.670000000000002,4,True,5906.0,0,19.42
C104284,4,1242515.0,14.235,14,False,0.0,1,19.42
C103364,3,1331791.0,15.839999999999998,9,True,27682.0,0,19.42
C102619,2,1481535.0,12.04,14,False,0.0,1,19.42
C104814,1,132000.0,16.07,31,False,0.0,1,19.41
C104992,1,44252.0,9.54,46,False,0.0,1,19.38
C103210,1,1473639.0,13.93,10,False,0.0,1,19.34
C102453,2,1300351.0,14.545,12,True,20748.0,0,19.34
C100509,1,2087661.0,10.74,5,True,16821.0,0,19.33
C103927,1,520868.0,12.86,30,False,0.0,1,19.32
C104434,3,1560878.0,13.569999999999999,9,False,0.0,1,19.31
C103628,1,1308574.0,13.89,13,False,0.0,1,19.29
C103592,2,2018385.0,11.305,5,True,43381.0,0,19.29
C101482,3,849336.0,15.153333333333334,19,False,0.0,1,19.28
C101620,2,1488080.0,12.23,13,False,0.0,1,19.27
C102174,1,2006784.0,8.44,11,False,0.0,1,19.26
C100587,1,1627190.0,10.44,14,False,0.0,1,19.25
C104916,2,1082307.0,16.345,12,False,0.0,1,19.23
C100747,3,1370091.0,14.126666666666665,11,False,0.0,1,19.18
C104977,3,575138.0,20.400000000000002,13,False,0.0,1,19.18
C103605,1,143834.0,14.59,33,True,14982.0,0,19.17
C101748,2,1422255.0,13.145,12,False,0.0,1,19.17
C103879,3,1041381.0,15.633333333333333,14,False,0.0,1,19.16
C101088,2,871797.0,13.29,22,True,17897.0,0,19.16
C100591,2,1333363.0,14.395,11,True,27738.0,0,19.14
C101628,5,1239534.0,13.288,15,False,0.0,1,19.13
C104660,2,1928134.0,10.370000000000001,8,False,0.0,1,19.11
C102813,2,1957846.0,12.524999999999999,3,False,0.0,1,19.11
C102994,1,1376923.0,17.33,4,False,0.0,1,19.1
C103610,1,888586.0,16.92,14,False,0.0,1,19.1
C104602,3,766067.0,17.543333333333333,15,False,0.0,1,19.09
C100023,1,1580714.0,11.53,12,True,10209.0,0,19.07
C103032,3,1373001.0,13.39,12,False,0.0,1,19.05
C103905,3,1364396.0,13.46,12,True,8367.0,0,19.04
C104601,1,179700.0,16.95,27,False,0.0,1,19.03
C104070,2,1182303.0,17.035,8,True,23897.0,0,19.03
C102032,2,168062.0,13.145,35,True,22523.0,0,19.02
C104502,3,1421013.0,12.409999999999998,13,False,0.0,1,19.02
C101230,3,1899541.0,12.416666666666666,4,False,0.0,1,19.01
C101279,3,655720.0,19.39,13,True,11705.0,0,19.01
C104894,3,971390.0,16.003333333333334,14,False,0.0,1,19.0
C101831,1,2079260.0,8.3,9,True,6353.0,0,18.99
C100557,3,1320256.0,13.773333333333333,12,True,9186.0,0,18.99
C101049,2,1578891.0,10.915,13,True,5938.0,0,18.98
C100037,2,880055.0,14.81,18,False,0.0,1,18.95
C100691,1,1582314.0,9.84,15,False,0.0,1,18.94
C104854,4,1200851.0,12.8325,16,False,0.0,1,18.94
C101225,2,1328912.0,13.11,13,False,0.0,1,18.93
C103284,1,262721.0,16.02,27,False,0.0,1,18.92
C101606,2,1251623.0,12.8,15,False,0.0,1,18.91
C100626,2,943635.0,15.61,15,False,0.0,1,18.91
C103267,2,1208669.0,13.195,15,False,0.0,1,18.91
C102282,2,1395874.0,14.38,9,False,0.0,1,18.89
C101545,4,1228361.0,13.9375,13,True,14916.0,0,18.88
C102917,1,167578.0,19.22,22,False,0.0,1,18.87
C101739,1,348726.0,12.72,32,False,0.0,1,18.87
C103491,1,564601.0,11.14,31,False,0.0,1,18.82
C104311,1,507561.0,20.91,12,False,0.0,1,18.82
C104252,2,1164191.0,13.92,14,False,0.0,1,18.81
C101753,1,978937.0,17.04,11,True,17406.0,0,18.79
C102988,3,1222113.0,13.839999999999998,13,False,0.0,1,18.78
C100827,4,710308.0,17.505,15,True,21204.0,0,18.77
C100422,1,121512.0,9.24,43,True,42796.0,0,18.75
C104600,3,652552.0,14.606666666666667,22,False,0.0,1,18.75
C103046,1,1702086.0,9.89,12,False,0.0,1,18.75
C104111,1,810097.0,18.97,10,False,0.0,1,18.73
C100544,1,780036.0,15.81,17,False,0.0,1,18.71
C100957,1,320989.0,12.22,33,False,0.0,1,18.71
C104653,3,910873.0,15.57,15,False,0.0,1,18.7
C104039,2,1191098.0,16.42,8,False,0.0,1,18.7
C100400,2,1761577.0,13.155000000000001,4,False,0.0,1,18.7
C103316,2,793546.0,17.105,14,True,19700.0,0,18.69
C104444,2,1387343.0,15.54,6,False,0.0,1,18.67
C100811,4,1691590.0,11.31,9,True,40495.0,0,18.67
C100580,2,608777.0,18.255,15,True,26172.0,0,18.66
C104012,4,1005687.0,15.61,13,False,0.0,1,18.66
C104189,5,1603762.0,12.056000000000001,9,False,0.0,1,18.64
C100555,1,1253391.0,12.34,15,True,20301.0,0,18.64
C101837,1,1667005.0,11.94,8,False,0.0,1,18.62
C103951,3,1033522.0,15.266666666666667,13,True,11830.0,0,18.61
C102607,1,44011.0,17.96,26,False,0.0,1,18.6
C100402,2,1192805.0,13.32,14,True,10900.0,0,18.6
C103074,2,1301155.0,12.785,13,False,0.0,1,18.58
C103379,3,1196985.0,13.246666666666664,14,False,0.0,1,18.58
C103650,1,294802.0,15.13,27,False,0.0,1,18.57
C103768,1,1230851.0,8.54,23,False,0.0,1,18.57
C103435,1,496288.0,21.55,10,False,0.0,1,18.56
C102822,3,1300045.0,14.693333333333333,9,False,0.0,1,18.56
C102809,1,967410.0,14.82,15,True,32148.0,0,18.56
C104691,3,1730635.0,10.75,9,False,0.0,1,18.55
C104231,1,1755311.0,11.97,6,True,37775.0,0,18.54
C104880,1,537901.0,11.4,30,True,44145.0,0,18.53
C102701,3,959350.0,15.81,13,True,26798.0,0,18.53
C104121,3,834479.0,15.956666666666669,15,False,0.0,1,18.52
C101409,3,1064221.0,16.296666666666667,10,False,0.0,1,18.52
C103018,1,1149412.0,14.54,12,False,0.0,1,18.51
C103564,1,17746.0,19.51,23,True,32461.0,0,18.51
C103714,2,1497009.0,10.395,14,False,0.0,1,18.51
C102084,3,733937.0,15.406666666666666,18,False,0.0,1,18.51
C101691,1,1285178.0,15.22,8,False,0.0,1,18.5
C100710,2,134795.0,15.465,29,False,0.0,1,18.48
C100041,1,1672411.0,8.73,14,False,0.0,1,18.47
C100681,1,1650379.0,11.34,9,True,12859.0,0,18.46
C103155,1,1105386.0,13.39,15,False,0.0,1,18.46
C100666,3,986904.0,14.450000000000001,15,True,12915.0,0,18.45
C101754,2,326028.0,14.14,28,False,0.0,1,18.44
C102573,1,46960.0,17.14,27,False,0.0,1,18.42
C104958,3,1441958.0,12.67,10,False,0.0,1,18.41
C103831,3,756969.0,16.966666666666665,14,False,0.0,1,18.41
C103528,1,494386.0,20.32,12,False,0.0,1,18.4
C104787,1,1559871.0,11.09,11,True,32739.0,0,18.4
C102097,1,520363.0,20.56,11,True,27758.0,0,18.39
C100298,4,1107488.0,16.12,9,False,0.0,1,18.36
C101005,3,1467787.0,10.396666666666667,14,True,8016.0,0,18.35
C104159,2,516890.0,13.71,25,False,0.0,1,18.35
C104179,5,1196913.0,13.3,13,False,0.0,1,18.32
C102722,2,1094336.0,13.254999999999999,15,False,0.0,1,18.32
C101364,4,1174786.0,14.475,11,False,0.0,1,18.32
C103993,2,1315361.0,11.219999999999999,15,False,0.0,1,18.31
C103489,2,1275414.0,12.08,14,True,23005.0,0,18.31
C102177,1,2396531.0,8.65,0,False,0.0,1,18.31
C101434,1,57291.0,21.22,18,False,0.0,1,18.3
C101333,1,2323806.0,9.3,0,True,13344.0,0,18.3
C101513,2,1023307.0,15.34,12,False,0.0,1,18.3
C102704,2,1118495.0,13.485,14,False,0.0,1,18.3
C103233,1,2195600.0,9.01,3,False,0.0,1,18.3
C104576,2,1176703.0,13.43,13,False,0.0,1,18.29
C100001,4,697236.0,16.7925,15,False,0.0,1,18.27
C101332,2,1038736.0,9.780000000000001,23,False,0.0,1,18.26
C104048,2,703604.0,14.285,20,False,0.0,1,18.26
C104308,2,843605.0,16.885,12,False,0.0,1,18.25
C102307,2,1555725.0,10.875,11,False,0.0,1,18.25
C100126,1,1888113.0,12.69,1,False,0.0,1,18.24
C100157,1,1640668.0,10.55,10,False,0.0,1,18.23
C100139,1,1538180.0,15.86,1,True,21728.0,0,18.23
C104865,3,985568.0,17.493333333333332,8,True,41078.0,0,18.22
C101646,2,1109667.0,17.29,6,False,0.0,1,18.2
C104326,2,537369.0,18.125,15,False,0.0,1,18.19
C102665,2,1508500.0,11.190000000000001,11,False,0.0,1,18.18
C100618,3,1281245.0,11.786666666666667,14,True,41357.0,0,18.17
C103467,2,850637.0,15.7,14,False,0.0,1,18.16
C102712,2,1159800.0,13.32,13,True,16541.0,0,18.13
C103148,3,1643750.0,12.786666666666667,5,False,0.0,1,18.13
C102603,1,454942.0,14.87,23,True,26679.0,0,18.12
C100969,2,386635.0,19.375,15,False,0.0,1,18.12
C103663,3,653325.0,17.44,14,False,0.0,1,18.12
C103671,2,874042.0,15.899999999999999,13,False,0.0,1,18.12
C100797,2,1138051.0,14.94,10,False,0.0,1,18.11
C102313,2,701165.0,16.490000000000002,15,False,0.0,1,18.11
C104506,1,703266.0,19.88,8,False,0.0,1,18.11
C104076,1,1238580.0,11.57,15,False,0.0,1,18.1
C101625,2,1211113.0,12.77,13,False,0.0,1,18.08
C102549,3,483630.0,16.966666666666665,18,False,0.0,1,18.08
C101324,2,1319393.0,11.280000000000001,14,True,11020.0,0,18.07
C103845,2,1792824.0,9.864999999999998,8,False,0.0,1,18.06
C104068,2,839324.0,16.61,12,False,0.0,1,18.06
C102115,1,1675434.0,8.96,12,False,0.0,1,18.05
C101367,2,900491.0,16.03,12,False,0.0,1,18.05
C104662,2,114256.0,16.395,26,False,0.0,1,18.05
C100930,1,413151.0,20.48,12,False,0.0,1,18.05
C103615,1,258308.0,10.23,36,False,0.0,1,18.05
C104892,1,370863.0,21.83,10,False,0.0,1,18.04
C103607,4,1317730.0,12.69,11,False,0.0,1,18.03
C103578,4,1333731.0,12.0575,12,True,33455.0,0,18.03
C100843,2,652106.0,14.850000000000001,19,True,41646.0,0,18.02
C102020,1,784616.0,17.05,12,False,0.0,1,18.02
C103173,2,924088.0,15.76,12,True,14348.0,0,18.01
C104105,4,1164200.0,13.07,13,True,10852.0,0,18.01
C100088,2,419698.0,19.85,13,True,11235.0,0,18.0
C102844,2,1319359.0,11.64,13,True,42543.0,0,18.0
C102575,1,286987.0,19.12,17,False,0.0,1,18.0
C101794,2,1176204.0,11.0,17,False,0.0,1,18.0
C100661,2,903484.0,18.355,7,False,0.0,1,18.0
C100954,2,1400360.0,14.27,6,True,6402.0,0,17.98
C102300,4,908211.0,15.370000000000001,13,False,0.0,1,17.98
C104808,3,1047503.0,13.103333333333333,15,True,37747.0,0,17.97
C101549,1,78040.0,21.95,15,False,0.0,1,17.97
C102473,2,1065350.0,13.415,14,False,0.0,1,17.96
C102580,2,448178.0,12.7,27,True,33927.0,0,17.95
C103820,2,793430.0,16.845,12,False,0.0,1,17.95
C104330,2,647596.0,11.35,26,False,0.0,1,17.94
C100682,2,600838.0,19.049999999999997,11,False,0.0,1,17.93
C100493,2,1279934.0,12.865,11,False,0.0,1,17.93
C102520,2,404415.0,12.105,29,False,0.0,1,17.93
C103612,3,848131.0,14.86,15,False,0.0,1,17.93
C101341,2,1167630.0,13.379999999999999,12,False,0.0,1,17.92
C100291,2,783843.0,15.899999999999999,14,True,34375.0,0,17.91
C103486,1,1467200.0,12.58,8,False,0.0,1,17.91
C104552,2,1153108.0,12.515,14,True,25902.0,0,17.9
C101188,3,1853958.0,9.513333333333334,7,False,0.0,1,17.9
C102604,2,622163.0,14.42,20,False,0.0,1,17.89
C102028,3,1080288.0,13.626666666666665,13,False,0.0,1,17.88
C100581,1,1380797.0,14.27,6,False,0.0,1,17.87
C102865,2,904255.0,16.17,11,False,0.0,1,17.86
C104512,2,416303.0,14.765,23,True,28901.0,0,17.85
C103159,2,1598059.0,12.75,5,False,0.0,1,17.85
C102951,3,1173076.0,11.743333333333334,15,False,0.0,1,17.84
C100384,1,107491.0,21.91,14,False,0.0,1,17.82
C104980,1,1076769.0,15.02,10,True,40690.0,0,17.82
C102428,2,676139.0,16.225,15,True,26047.0,0,17.81
C103122,2,992698.0,14.8,12,False,0.0,1,17.81
C104212,2,1363915.0,15.285,4,True,18650.0,0,17.8
C102525,2,641078.0,16.535,15,False,0.0,1,17.8
C103936,2,1362621.0,15.745,3,False,0.0,1,17.78
C100363,2,1316531.0,14.715,6,False,0.0,1,17.78
C100574,1,1166030.0,14.14,10,False,0.0,1,17.78
C101770,2,1616374.0,10.515,9,False,0.0,1,17.78
C104571,2,892637.0,14.145,15,False,0.0,1,17.75
C100043,2,876655.0,14.294999999999998,15,False,0.0,1,17.75
C102968,1,1145447.0,16.2,6,False,0.0,1,17.74
C100394,1,876319.0,14.73,14,True,14419.0,0,17.72
C100654,2,685905.0,19.395000000000003,8,False,0.0,1,17.72
C100209,3,707675.0,15.776666666666666,15,False,0.0,1,17.71
C103196,3,1575879.0,14.166666666666666,2,True,41905.0,0,17.71
C102107,2,1047902.0,13.635000000000002,13,False,0.0,1,17.71
C100387,3,1185249.0,11.396666666666667,15,True,42783.0,0,17.7
C100059,1,1423722.0,9.7,14,False,0.0,1,17.7
C104525,1,426946.0,20.24,11,True,9826.0,0,17.69
C103675,1,692529.0,11.49,24,False,0.0,1,17.68
C103123,2,104591.0,14.395,29,False,0.0,1,17.67
C102188,1,1651725.0,11.47,6,False,0.0,1,17.67
C103990,2,1262082.0,12.55,11,False,0.0,1,17.65
C104191,2,1634320.0,9.64,10,False,0.0,1,17.65
C101539,2,514158.0,17.415,15,True,25305.0,0,17.64
C101572,1,1031883.0,14.64,11,True,30441.0,0,17.64
C102055,1,221830.0,16.68,22,False,0.0,1,17.64
C101686,1,771882.0,16.03,13,False,0.0,1,17.63
C100052,1,370972.0,21.13,10,True,21250.0,0,17.63
C101822,3,1248983.0,9.733333333333333,17,False,0.0,1,17.63
C100105,2,571951.0,11.045,27,False,0.0,1,17.63
C100541,4,1461831.0,10.6875,11,False,0.0,1,17.62
C101536,2,1229987.0,12.805,11,False,0.0,1,17.62
C103958,1,662317.0,9.71,28,False,0.0,1,17.62
C102178,2,1409360.0,10.655000000000001,12,False,0.0,1,17.61
C104374,2,1415431.0,12.54,8,False,0.0,1,17.6
C101323,1,186660.0,16.94,22,False,0.0,1,17.6
C101738,2,1286622.0,14.675,6,False,0.0,1,17.6
C100200,2,1287061.0,11.745,12,False,0.0,1,17.59
C100848,3,1441315.0,13.729999999999999,5,False,0.0,1,17.58
C101830,2,314422.0,19.145000000000003,15,False,0.0,1,17.58
C104057,3,1014277.0,13.25,14,False,0.0,1,17.58
C100556,4,625628.0,16.28,15,False,0.0,1,17.57
C103014,1,1209795.0,12.4,12,True,21856.0,0,17.56
C104761,3,488652.0,12.653333333333334,25,False,0.0,1,17.56
C100334,2,183668.0,20.78,14,False,0.0,1,17.56
C101978,2,573762.0,16.72,15,False,0.0,1,17.55
C102609,2,834355.0,15.325,13,False,0.0,1,17.55
C101719,2,1115678.0,13.73,11,False,0.0,1,17.55
C100839,2,1136650.0,12.565,13,False,0.0,1,17.55
C100600,2,1685740.0,9.48,9,False,0.0,1,17.54
C103554,3,1033876.0,14.453333333333333,11,True,25452.0,0,17.54
C103047,1,28080.0,12.92,33,False,0.0,1,17.53
C101916,1,328148.0,9.7,34,False,0.0,1,17.53
C104869,1,37744.0,16.68,25,False,0.0,1,17.51
C101064,1,1220803.0,10.75,15,True,29563.0,0,17.51
C101995,1,59151.0,21.33,15,True,9724.0,0,17.5
C102932,1,1419061.0,11.83,9,False,0.0,1,17.49
C102854,3,1026136.0,14.909999999999998,10,True,23378.0,0,17.48
C100351,2,1054991.0,15.59,8,False,0.0,1,17.46
C100196,3,1024141.0,12.956666666666665,14,True,15147.0,0,17.46
C103555,1,263434.0,19.39,15,False,0.0,1,17.45
C103167,1,1401724.0,14.34,4,False,0.0,1,17.44
C103764,2,853029.0,17.86,7,False,0.0,1,17.43
C103776,3,765209.0,16.23,12,False,0.0,1,17.43
C104924,3,1411782.0,12.283333333333333,8,True,37055.0,0,17.43
C103899,1,1617235.0,12.84,3,True,23470.0,0,17.43
C102260,1,576981.0,16.5,15,False,0.0,1,17.43
C101052,2,669723.0,15.62,15,False,0.0,1,17.41
C102085,1,39802.0,21.85,14,True,11062.0,0,17.41
C101143,2,509183.0,19.985,9,False,0.0,1,17.4
C101358,1,1411671.0,9.78,13,True,28952.0,0,17.39
C100732,1,604190.0,20.55,6,False,0.0,1,17.39
C102588,1,544615.0,17.68,13,True,17682.0,0,17.38
C101798,3,852047.0,15.829999999999998,11,False,0.0,1,17.37
C102937,2,1094293.0,11.675,15,False,0.0,1,17.37
C102093,1,1456351.0,13.23,5,False,0.0,1,17.37
C103620,4,726425.0,15.0225,15,False,0.0,1,17.36
C103713,1,1453792.0,15.18,1,True,21340.0,0,17.36
C103582,2,894828.0,15.43,11,False,0.0,1,17.36
C101061,2,1032668.0,12.2,15,False,0.0,1,17.35
C104866,2,1468936.0,8.705,14,False,0.0,1,17.35
C104046,2,725869.0,16.450000000000003,12,False,0.0,1,17.34
C101706,2,439334.0,15.635,19,False,0.0,1,17.33
C104686,2,407923.0,12.52,26,True,31827.0,0,17.33
C103404,2,1045188.0,14.010000000000002,11,False,0.0,1,17.33
C102292,1,257589.0,19.71,14,False,0.0,1,17.32
C102478,2,1714997.0,11.285,4,False,0.0,1,17.32
C101268,3,706836.0,15.613333333333335,14,True,12341.0,0,17.32
C104509,2,315770.0,19.16,14,False,0.0,1,17.31
C103839,2,1087915.0,15.525000000000002,7,True,8246.0,0,17.31
C104757,1,529000.0,18.18,12,False,0.0,1,17.3
C104673,2,751419.0,14.695,15,True,8018.0,0,17.3
C104315,2,1055724.0,12.89,13,False,0.0,1,17.3
C101698,2,606844.0,15.995000000000001,15,True,34098.0,0,17.29
C102880,1,38476.0,17.28,23,True,25069.0,0,17.29
C100194,3,888405.0,11.46,19,True,13304.0,0,17.28
C101426,2,997018.0,14.845,10,False,0.0,1,17.28
C100386,2,1046161.0,12.925,13,True,18671.0,0,17.27
C104604,4,1114457.0,12.77,12,True,26570.0,0,17.26
C102965,2,399259.0,16.35,18,False,0.0,1,17.25
C101896,2,1059599.0,12.26,14,True,36411.0,0,17.24
C101282,1,432702.0,20.9,8,True,14411.0,0,17.24
C103782,2,698802.0,17.490000000000002,10,False,0.0,1,17.24
C100208,2,427721.0,11.71,27,True,10907.0,0,17.24
C100425,2,1100791.0,14.785,8,False,0.0,1,17.23
C102636,2,506453.0,11.94,25,False,0.0,1,17.23
C103133,1,285076.0,19.29,14,True,14120.0,0,17.22
C100127,1,1566766.0,10.01,9,False,0.0,1,17.21
C101315,1,321462.0,19.42,13,False,0.0,1,17.2
C101055,1,615881.0,14.79,17,True,22469.0,0,17.2
