customer_id,age,annual_income,segment,credit_score,state,city,customer_since
C102701,56,180000.0,Mass,707,Tamil Nadu,Kolkata,2025-10-10
C102702,52,180000.0,Mass,850,Maharashtra,Chennai,2022-11-01
C102703,30,180000.0,Mass,732,Rajasthan,Jaipur,2021-08-10
C102704,54,180000.0,Mass,749,Telangana,Kolkata,2021-12-17
C102705,24,180000.0,Mass,674,Maharashtra,Delhi,2024-07-26
C102706,33,180000.0,Mass,786,West Bengal,Hyderabad,2021-10-29
C102707,49,180000.0,Mass,769,Maharashtra,Kolkata,2025-09-22
C102708,33,180000.0,Mass,770,Tamil Nadu,Bengaluru,2019-03-15
C102709,50,180000.0,Mass,734,Gujarat,Chennai,2023-04-25
C102710,56,180000.0,Mass,787,Rajasthan,Delhi,2022-09-11
C102711,24,180000.0,Mass,803,Maharashtra,Bengaluru,2022-03-20
C102712,22,180000.0,Mass,738,Maharashtra,Mumbai,2022-05-21
C102713,58,180000.0,Mass,713,Telangana,Bengaluru,2020-02-18
C102714,42,180000.0,Mass,778,West Bengal,Chennai,2021-06-18
C102715,41,180000.0,Mass,661,Karnataka,Hyderabad,2021-07-07
C102716,40,180000.0,Mass,673,Karnataka,Chennai,2023-09-09
C102717,38,180000.0,Mass,717,Rajasthan,Bengaluru,2023-04-05
C102718,48,180000.0,Mass,607,Delhi NCR,Chennai,2021-12-04
C102719,44,180000.0,Mass,774,Maharashtra,Jaipur,2022-09-06
C102720,28,180000.0,Mass,657,Maharashtra,Bengaluru,2023-01-26
C102721,46,180000.0,Mass,689,Gujarat,Kolkata,2019-05-03
C102722,48,180000.0,Mass,706,Telangana,Ahmedabad,2025-04-20
C102723,26,180000.0,Mass,723,Tamil Nadu,Bengaluru,2025-05-09
C102724,36,226000.0,Mass,698,Delhi NCR,Bengaluru,2021-08-04
C102725,52,180000.0,Mass,716,Karnataka,Bengaluru,2024-06-01
C102726,46,180000.0,Mass,716,Delhi NCR,Chennai,2021-10-31
C102727,27,180000.0,Mass,691,Karnataka,Chennai,2019-06-25
C102728,23,180000.0,Mass,670,West Bengal,Hyderabad,2025-03-01
C102729,44,205000.0,Mass,790,Karnataka,Bengaluru,2020-11-26
C102730,40,180000.0,Mass,583,Karnataka,Delhi,2021-07-20
C102731,59,212000.0,Mass,707,Karnataka,Delhi,2023-02-05
C102732,42,180000.0,Mass,690,Maharashtra,Bengaluru,2022-02-16
C102733,58,180000.0,Mass,747,Gujarat,Delhi,2020-11-22
C102734,30,180000.0,Mass,625,Telangana,Bengaluru,2024-09-13
C102735,39,180000.0,Mass,688,West Bengal,Chennai,2021-07-14
C102736,27,180000.0,Mass,713,Tamil Nadu,Delhi,2023-03-19
C102737,44,180000.0,Mass,790,Tamil Nadu,Kolkata,2023-09-27
C102738,29,344000.0,Mass,742,Maharashtra,Hyderabad,2025-08-25
C102739,41,180000.0,Mass,643,Delhi NCR,Chennai,2022-05-30
C102740,35,180000.0,Mass,688,Karnataka,Kolkata,2022-05-08
C102741,29,180000.0,Mass,778,Maharashtra,Mumbai,2025-07-02
C102742,25,180000.0,Mass,642,Karnataka,Mumbai,2022-05-30
C102743,41,180000.0,Mass,715,Karnataka,Chennai,2021-02-13
C102744,58,180000.0,Mass,719,Tamil Nadu,Bengaluru,2019-04-22
C102745,29,180000.0,Mass,695,Karnataka,Bengaluru,2021-04-24
C102746,37,180000.0,Mass,850,Karnataka,Ahmedabad,2020-05-27
C102747,30,180000.0,Mass,693,Delhi NCR,Mumbai,2021-03-03
C102748,53,180000.0,Mass,749,Karnataka,Delhi,2022-11-04
C102749,38,180000.0,Mass,670,Tamil Nadu,Hyderabad,2022-09-26
C102750,60,180000.0,Mass,754,Maharashtra,Chennai,2020-05-01
C102751,31,180000.0,Mass,777,West Bengal,Chennai,2022-04-21
C102752,25,180000.0,Mass,682,Telangana,Bengaluru,2022-03-25
C102753,44,180000.0,Mass,716,Karnataka,Chennai,2019-04-22
C102754,47,180000.0,Mass,662,West Bengal,Bengaluru,2021-01-06
C102755,60,180000.0,Mass,646,Gujarat,Ahmedabad,2024-02-23
C102756,55,180000.0,Mass,787,Maharashtra,Delhi,2019-02-24
C102757,56,180000.0,Mass,684,Telangana,Jaipur,2021-02-21
C102758,46,180000.0,Mass,563,Telangana,Ahmedabad,2022-05-20
C102759,36,180000.0,Mass,835,Maharashtra,Ahmedabad,2020-03-08
C102760,38,180000.0,Mass,668,Maharashtra,Delhi,2023-08-08
C102761,27,180000.0,Mass,704,Karnataka,Jaipur,2024-02-05
C102762,38,180000.0,Mass,827,Tamil Nadu,Ahmedabad,2021-05-29
C102763,36,180000.0,Mass,711,Rajasthan,Kolkata,2020-08-21
C102764,23,180000.0,Mass,709,Gujarat,Ahmedabad,2024-07-11
C102765,29,180000.0,Mass,640,Rajasthan,Delhi,2020-07-13
C102766,42,180000.0,Mass,614,Karnataka,Mumbai,2020-01-15
C102767,36,180000.0,Mass,709,Delhi NCR,Ahmedabad,2019-03-27
C102768,60,180000.0,Mass,744,Rajasthan,Jaipur,2019-08-26
C102769,40,180000.0,Mass,740,Telangana,Chennai,2025-03-16
C102770,59,180000.0,Mass,689,Karnataka,Bengaluru,2025-08-27
C102771,47,180000.0,Mass,721,Maharashtra,Kolkata,2022-11-20
C102772,23,180000.0,Mass,601,Karnataka,Mumbai,2025-07-24
C102773,29,180000.0,Mass,750,Tamil Nadu,Bengaluru,2024-01-12
C102774,49,180000.0,Mass,730,Rajasthan,Kolkata,2021-11-23
C102775,43,180000.0,Mass,848,Maharashtra,Ahmedabad,2024-01-29
C102776,33,180000.0,Mass,720,Karnataka,Mumbai,2021-12-27
C102777,42,180000.0,Mass,659,Maharashtra,Jaipur,2025-11-06
C102778,57,180000.0,Mass,717,Tamil Nadu,Ahmedabad,2025-01-21
C102779,37,180000.0,Mass,699,Tamil Nadu,Delhi,2025-01-05
C102780,23,180000.0,Mass,748,Maharashtra,Ahmedabad,2022-10-11
C102781,34,180000.0,Mass,722,Delhi NCR,Hyderabad,2022-09-09
C102782,58,180000.0,Mass,638,Karnataka,Delhi,2019-11-01
C102783,51,180000.0,Mass,614,Tamil Nadu,Kolkata,2023-08-25
C102784,54,180000.0,Mass,737,Gujarat,Chennai,2019-10-26
C102785,57,180000.0,Mass,810,Karnataka,Hyderabad,2022-11-06
C102786,26,180000.0,Mass,725,Telangana,Kolkata,2019-12-07
C102787,33,180000.0,Mass,773,Telangana,Kolkata,2022-05-22
C102788,24,204000.0,Mass,786,Gujarat,Delhi,2024-07-22
C102789,22,180000.0,Mass,737,Delhi NCR,Chennai,2021-03-12
C102790,54,180000.0,Mass,667,Gujarat,Hyderabad,2023-04-14
C102791,58,180000.0,Mass,733,Maharashtra,Jaipur,2020-11-06
C102792,28,180000.0,Mass,798,Rajasthan,Mumbai,2021-02-18
C102793,50,180000.0,Mass,754,Rajasthan,Delhi,2020-04-20
C102794,42,180000.0,Mass,769,Karnataka,Kolkata,2020-02-26
C102795,24,180000.0,Mass,690,Rajasthan,Chennai,2021-08-25
C102796,57,180000.0,Mass,707,Delhi NCR,Kolkata,2019-11-18
C102797,55,180000.0,Mass,712,Karnataka,Chennai,2025-05-06
C102798,44,180000.0,Mass,717,Tamil Nadu,Kolkata,2024-04-11
C102799,49,180000.0,Mass,796,Karnataka,Delhi,2020-07-30
C102800,37,180000.0,Mass,567,Tamil Nadu,Bengaluru,2025-04-22
C102801,52,393000.0,Mass,722,Rajasthan,Kolkata,2021-08-07
C102802,39,180000.0,Mass,715,Maharashtra,Delhi,2022-10-12
C102803,60,180000.0,Mass,631,Gujarat,Mumbai,2023-12-23
C102804,24,180000.0,Mass,764,Maharashtra,Delhi,2024-07-02
C102805,28,180000.0,Mass,673,Tamil Nadu,Hyderabad,2019-01-21
C102806,59,180000.0,Mass,697,Delhi NCR,Jaipur,2021-01-06
C102807,33,180000.0,Mass,840,Karnataka,Ahmedabad,2021-05-25
C102808,34,180000.0,Mass,786,Tamil Nadu,Ahmedabad,2023-03-03
C102809,52,180000.0,Mass,757,Maharashtra,Bengaluru,2025-03-18
C102810,29,180000.0,Mass,745,Delhi NCR,Kolkata,2022-02-12
C102811,42,180000.0,Mass,709,Telangana,Jaipur,2022-04-20
C102812,33,180000.0,Mass,850,Telangana,Delhi,2019-08-17
C102813,29,180000.0,Mass,772,Maharashtra,Ahmedabad,2022-09-29
C102814,59,180000.0,Mass,671,Tamil Nadu,Jaipur,2022-06-21
C102815,29,180000.0,Mass,629,Telangana,Ahmedabad,2023-07-14
C102816,25,180000.0,Mass,757,Telangana,Delhi,2025-01-10
C102817,48,180000.0,Mass,716,Tamil Nadu,Hyderabad,2023-01-14
C102818,55,180000.0,Mass,627,West Bengal,Kolkata,2019-05-15
C102819,26,180000.0,Mass,748,Maharashtra,Jaipur,2024-10-25
C102820,49,180000.0,Mass,703,Karnataka,Ahmedabad,2022-05-25
C102821,43,180000.0,Mass,754,Rajasthan,Bengaluru,2022-06-18
C102822,54,180000.0,Mass,749,Karnataka,Mumbai,2025-03-20
C102823,26,180000.0,Mass,680,West Bengal,Delhi,2023-03-14
C102824,60,180000.0,Mass,761,Tamil Nadu,Ahmedabad,2024-08-16
C102825,46,180000.0,Mass,688,Rajasthan,Mumbai,2025-04-07
C102826,54,180000.0,Mass,692,Tamil Nadu,Kolkata,2022-07-06
C102827,36,180000.0,Mass,685,Delhi NCR,Delhi,2025-12-29
C102828,58,180000.0,Mass,794,Telangana,Mumbai,2020-03-21
C102829,46,180000.0,Mass,702,Tamil Nadu,Delhi,2025-03-15
C102830,26,180000.0,Mass,809,Maharashtra,Delhi,2025-01-15
C102831,57,180000.0,Mass,836,Karnataka,Jaipur,2019-09-17
C102832,53,180000.0,Mass,672,Maharashtra,Jaipur,2020-02-03
C102833,33,180000.0,Mass,530,Rajasthan,Jaipur,2019-04-07
C102834,43,196000.0,Mass,788,Maharashtra,Jaipur,2020-12-20
C102835,37,180000.0,Mass,698,Delhi NCR,Kolkata,2026-01-21
C102836,43,180000.0,Mass,664,Gujarat,Delhi,2019-11-20
C102837,59,180000.0,Mass,682,Maharashtra,Hyderabad,2019-03-29
C102838,57,180000.0,Mass,693,Rajasthan,Kolkata,2022-04-08
C102839,30,180000.0,Mass,804,Karnataka,Jaipur,2021-07-08
C102840,59,180000.0,Mass,730,Tamil Nadu,Bengaluru,2023-06-24
C102841,39,180000.0,Mass,803,Gujarat,Mumbai,2023-04-26
C102842,49,180000.0,Mass,752,Karnataka,Chennai,2024-11-20
C102843,51,180000.0,Mass,700,Karnataka,Ahmedabad,2021-12-14
C102844,40,180000.0,Mass,695,Telangana,Hyderabad,2022-04-14
C102845,39,180000.0,Mass,757,Karnataka,Ahmedabad,2019-02-28
C102846,39,180000.0,Mass,773,Delhi NCR,Kolkata,2025-11-28
C102847,55,180000.0,Mass,785,Tamil Nadu,Jaipur,2020-07-08
C102848,37,251000.0,Mass,703,Karnataka,Ahmedabad,2023-03-30
C102849,32,180000.0,Mass,731,Maharashtra,Kolkata,2025-04-08
C102850,36,180000.0,Mass,758,Karnataka,Bengaluru,2023-04-21
C102851,29,180000.0,Mass,695,Delhi NCR,Kolkata,2023-06-15
C102852,37,180000.0,Mass,646,Tamil Nadu,Delhi,2020-03-31
C102853,26,180000.0,Mass,668,Karnataka,Delhi,2024-01-18
C102854,25,180000.0,Mass,704,Tamil Nadu,Chennai,2020-05-09
C102855,50,180000.0,Mass,763,Gujarat,Bengaluru,2023-12-04
C102856,25,180000.0,Mass,802,Telangana,Kolkata,2023-02-08
C102857,44,180000.0,Mass,632,Karnataka,Bengaluru,2022-06-26
C102858,52,180000.0,Mass,681,Karnataka,Chennai,2024-02-18
C102859,50,180000.0,Mass,697,Maharashtra,Mumbai,2024-02-15
C102860,39,180000.0,Mass,772,Telangana,Kolkata,2020-06-16
C102861,29,180000.0,Mass,686,Telangana,Hyderabad,2021-09-03
C102862,58,180000.0,Mass,692,Maharashtra,Hyderabad,2022-06-12
C102863,54,180000.0,Mass,628,Karnataka,Ahmedabad,2020-01-30
C102864,45,180000.0,Mass,751,Telangana,Kolkata,2021-07-15
C102865,25,180000.0,Mass,710,Karnataka,Mumbai,2019-04-18
C102866,23,180000.0,Mass,677,Tamil Nadu,Delhi,2022-02-14
C102867,34,180000.0,Mass,703,Gujarat,Jaipur,2020-06-18
C102868,28,180000.0,Mass,793,Maharashtra,Ahmedabad,2020-07-31
C102869,55,180000.0,Mass,655,Tamil Nadu,Delhi,2024-10-28
C102870,30,180000.0,Mass,665,Karnataka,Ahmedabad,2020-01-01
C102871,33,180000.0,Mass,801,Tamil Nadu,Jaipur,2019-11-10
C102872,60,180000.0,Mass,725,Karnataka,Jaipur,2021-04-13
C102873,53,180000.0,Mass,764,Gujarat,Ahmedabad,2019-03-03
C102874,30,180000.0,Mass,746,Tamil Nadu,Mumbai,2025-03-09
C102875,36,180000.0,Mass,718,Karnataka,Bengaluru,2026-01-09
C102876,42,180000.0,Mass,697,Tamil Nadu,Delhi,2024-09-24
C102877,47,180000.0,Mass,774,Delhi NCR,Jaipur,2024-09-09
C102878,58,180000.0,Mass,796,Rajasthan,Mumbai,2019-09-22
C102879,55,180000.0,Mass,790,Karnataka,Kolkata,2022-12-12
C102880,60,180000.0,Mass,643,Karnataka,Kolkata,2019-08-17
C102881,23,201000.0,Mass,805,Maharashtra,Chennai,2021-02-21
C102882,31,180000.0,Mass,697,West Bengal,Mumbai,2022-07-05
C102883,43,180000.0,Mass,671,Gujarat,Delhi,2023-11-07
C102884,23,180000.0,Mass,709,Maharashtra,Hyderabad,2020-12-22
C102885,35,180000.0,Mass,774,Delhi NCR,Kolkata,2020-10-28
C102886,27,180000.0,Mass,755,Karnataka,Hyderabad,2024-11-10
C102887,58,180000.0,Mass,703,Tamil Nadu,Bengaluru,2020-08-06
C102888,24,180000.0,Mass,774,Gujarat,Mumbai,2022-06-18
C102889,27,180000.0,Mass,729,Tamil Nadu,Chennai,2021-01-15
C102890,29,180000.0,Mass,683,Delhi NCR,Chennai,2025-01-26
C102891,27,180000.0,Mass,674,Maharashtra,Ahmedabad,2022-10-22
C102892,44,180000.0,Mass,747,Telangana,Jaipur,2019-10-09
C102893,36,180000.0,Mass,715,Tamil Nadu,Ahmedabad,2020-01-20
C102894,57,180000.0,Mass,631,Karnataka,Delhi,2025-11-27
C102895,32,180000.0,Mass,775,West Bengal,Ahmedabad,2025-09-10
C102896,42,180000.0,Mass,689,Delhi NCR,Jaipur,2024-06-17
C102897,47,180000.0,Mass,823,Rajasthan,Jaipur,2019-07-21
C102898,46,180000.0,Mass,629,Telangana,Kolkata,2024-03-17
C102899,53,180000.0,Mass,708,Maharashtra,Kolkata,2023-09-15
C102900,29,180000.0,Mass,675,Gujarat,Delhi,2025-09-10
C102901,41,180000.0,Mass,657,Maharashtra,Hyderabad,2022-06-18
C102902,53,180000.0,Mass,688,Karnataka,Hyderabad,2022-05-07
C102903,55,180000.0,Mass,835,Gujarat,Bengaluru,2023-07-03
C102904,46,180000.0,Mass,729,Maharashtra,Jaipur,2020-01-23
C102905,47,180000.0,Mass,669,Karnataka,Jaipur,2024-04-22
C102906,55,180000.0,Mass,601,West Bengal,Hyderabad,2022-07-15
C102907,46,180000.0,Mass,608,Karnataka,Kolkata,2020-05-03
C102908,59,180000.0,Mass,685,Gujarat,Chennai,2024-10-20
C102909,26,180000.0,Mass,679,Delhi NCR,Bengaluru,2020-11-18
C102910,35,180000.0,Mass,705,Tamil Nadu,Kolkata,2025-02-12
C102911,26,180000.0,Mass,572,Karnataka,Hyderabad,2020-12-10
C102912,25,180000.0,Mass,714,Tamil Nadu,Jaipur,2022-06-24
C102913,40,180000.0,Mass,787,Delhi NCR,Mumbai,2022-02-09
C102914,30,180000.0,Mass,825,West Bengal,Chennai,2024-03-18
C102915,37,180000.0,Mass,597,Maharashtra,Delhi,2020-04-29
C102916,39,180000.0,Mass,668,Karnataka,Mumbai,2020-10-04
C102917,46,191000.0,Mass,664,Tamil Nadu,Jaipur,2020-05-15
C102918,58,180000.0,Mass,729,Maharashtra,Hyderabad,2020-08-22
C102919,55,180000.0,Mass,641,Delhi NCR,Mumbai,2022-03-23
C102920,36,198000.0,Mass,829,Telangana,Delhi,2023-03-05
C102921,34,180000.0,Mass,723,Delhi NCR,Jaipur,2025-02-23
C102922,52,180000.0,Mass,712,Rajasthan,Ahmedabad,2022-01-01
C102923,26,180000.0,Mass,824,Tamil Nadu,Hyderabad,2021-12-01
C102924,43,180000.0,Mass,719,West Bengal,Delhi,2020-02-23
C102925,38,180000.0,Mass,746,Telangana,Mumbai,2019-09-15
C102926,29,180000.0,Mass,671,Karnataka,Hyderabad,2024-06-02
C102927,46,180000.0,Mass,631,Delhi NCR,Hyderabad,2023-07-04
C102928,34,180000.0,Mass,680,Telangana,Ahmedabad,2022-10-15
C102929,29,180000.0,Mass,850,Rajasthan,Ahmedabad,2022-02-28
C102930,47,180000.0,Mass,761,Maharashtra,Delhi,2022-09-15
C102931,28,180000.0,Mass,738,Maharashtra,Kolkata,2025-01-07
C102932,48,180000.0,Mass,657,Delhi NCR,Chennai,2020-05-07
C102933,28,180000.0,Mass,779,Karnataka,Mumbai,2022-07-20
C102934,38,180000.0,Mass,632,Telangana,Kolkata,2020-09-18
C102935,53,180000.0,Mass,618,Tamil Nadu,Mumbai,2019-09-30
C102936,30,180000.0,Mass,684,Karnataka,Bengaluru,2023-12-07
C102937,51,180000.0,Mass,847,Karnataka,Ahmedabad,2024-01-07
C102938,50,180000.0,Mass,843,Delhi NCR,Kolkata,2025-01-23
C102939,57,180000.0,Mass,691,Karnataka,Kolkata,2019-02-25
C102940,28,180000.0,Mass,676,Delhi NCR,Ahmedabad,2020-04-05
C102941,49,180000.0,Mass,613,Delhi NCR,Hyderabad,2023-02-02
C102942,58,180000.0,Mass,725,Telangana,Jaipur,2024-10-13
C102943,51,180000.0,Mass,731,Gujarat,Delhi,2025-09-10
C102944,29,180000.0,Mass,771,Karnataka,Kolkata,2024-08-11
C102945,54,180000.0,Mass,779,Delhi NCR,Bengaluru,2025-06-10
C102946,26,180000.0,Mass,707,Karnataka,Mumbai,2024-10-19
C102947,44,180000.0,Mass,756,Maharashtra,Bengaluru,2021-03-31
C102948,41,180000.0,Mass,674,Rajasthan,Jaipur,2023-02-21
C102949,42,180000.0,Mass,755,Maharashtra,Ahmedabad,2023-07-11
C102950,42,180000.0,Mass,687,Maharashtra,Chennai,2021-07-03
C102951,23,180000.0,Mass,750,Rajasthan,Hyderabad,2025-04-21
C102952,41,180000.0,Mass,745,Karnataka,Hyderabad,2024-06-27
C102953,58,180000.0,Mass,724,Karnataka,Bengaluru,2022-09-05
C102954,39,180000.0,Mass,772,Gujarat,Jaipur,2022-06-01
C102955,32,180000.0,Mass,618,Delhi NCR,Chennai,2024-08-22
C102956,60,180000.0,Mass,651,West Bengal,Jaipur,2020-07-30
C102957,25,180000.0,Mass,702,Delhi NCR,Kolkata,2020-07-22
C102958,40,180000.0,Mass,626,Rajasthan,Delhi,2021-11-12
C102959,41,180000.0,Mass,694,Karnataka,Delhi,2019-11-28
C102960,40,180000.0,Mass,696,Tamil Nadu,Jaipur,2022-04-05
C102961,57,180000.0,Mass,805,Karnataka,Ahmedabad,2022-01-29
C102962,38,180000.0,Mass,729,Rajasthan,Ahmedabad,2022-08-06
C102963,59,180000.0,Mass,787,Rajasthan,Delhi,2022-04-15
C102964,24,180000.0,Mass,740,Maharashtra,Mumbai,2025-05-22
C102965,50,180000.0,Mass,685,Delhi NCR,Kolkata,2020-12-14
C102966,45,180000.0,Mass,729,Telangana,Bengaluru,2021-12-05
C102967,31,180000.0,Mass,767,Karnataka,Jaipur,2024-04-03
C102968,30,180000.0,Mass,798,Tamil Nadu,Ahmedabad,2021-01-10
C102969,50,180000.0,Mass,711,Rajasthan,Bengaluru,2023-09-03
C102970,46,180000.0,Mass,613,Maharashtra,Hyderabad,2025-11-07
C102971,45,180000.0,Mass,608,Karnataka,Ahmedabad,2021-09-03
C102972,23,180000.0,Mass,699,Rajasthan,Ahmedabad,2020-09-21
C102973,45,180000.0,Mass,568,Gujarat,Chennai,2020-05-09
C102974,60,180000.0,Mass,837,Gujarat,Hyderabad,2019-01-29
C102975,22,180000.0,Mass,759,Telangana,Mumbai,2021-01-08
C102976,40,180000.0,Mass,679,Tamil Nadu,Bengaluru,2025-01-18
C102977,41,180000.0,Mass,648,Maharashtra,Chennai,2020-10-24
C102978,56,180000.0,Mass,787,Karnataka,Ahmedabad,2025-10-17
C102979,33,180000.0,Mass,648,Delhi NCR,Hyderabad,2025-10-13
C102980,40,180000.0,Mass,654,Gujarat,Delhi,2023-11-09
C102981,49,180000.0,Mass,670,Telangana,Hyderabad,2025-12-25
C102982,24,180000.0,Mass,727,West Bengal,Bengaluru,2021-11-25
C102983,53,180000.0,Mass,760,Karnataka,Jaipur,2025-10-22
C102984,54,233000.0,Mass,798,West Bengal,Delhi,2022-11-14
C102985,50,180000.0,Mass,788,Delhi NCR,Bengaluru,2019-07-29
C102986,47,180000.0,Mass,720,Rajasthan,Kolkata,2024-12-03
C102987,51,180000.0,Mass,786,Maharashtra,Jaipur,2025-10-07
C102988,52,180000.0,Mass,676,Maharashtra,Hyderabad,2025-04-20
C102989,57,180000.0,Mass,602,Telangana,Kolkata,2021-12-19
C102990,38,180000.0,Mass,676,Rajasthan,Jaipur,2019-09-24
C102991,39,180000.0,Mass,668,Rajasthan,Jaipur,2023-03-03
C102992,46,180000.0,Mass,679,Gujarat,Jaipur,2025-03-06
C102993,29,180000.0,Mass,658,Tamil Nadu,Mumbai,2024-12-25
C102994,55,180000.0,Mass,690,Karnataka,Bengaluru,2023-05-25
C102995,52,180000.0,Mass,760,Telangana,Delhi,2024-08-06
C102996,46,180000.0,Mass,831,West Bengal,Delhi,2019-03-25
C102997,33,180000.0,Mass,608,Delhi NCR,Hyderabad,2023-06-09
C102998,35,180000.0,Mass,636,Maharashtra,Mumbai,2019-10-10
C102999,38,180000.0,Mass,669,Rajasthan,Jaipur,2024-05-02
C103000,47,180000.0,Mass,770,Karnataka,Chennai,2019-04-29
C103001,52,180000.0,Mass,707,Gujarat,Delhi,2023-03-27
C103002,48,180000.0,Mass,673,Tamil Nadu,Hyderabad,2025-10-02
C103003,58,180000.0,Mass,767,Tamil Nadu,Jaipur,2019-10-18
C103004,59,180000.0,Mass,782,Delhi NCR,Delhi,2022-01-13
C103005,49,180000.0,Mass,719,Tamil Nadu,Delhi,2019-04-17
C103006,36,180000.0,Mass,667,Karnataka,Kolkata,2024-02-04
C103007,45,180000.0,Mass,738,Karnataka,Bengaluru,2025-08-02
C103008,38,180000.0,Mass,705,Tamil Nadu,Delhi,2019-01-05
C103009,46,180000.0,Mass,704,Telangana,Hyderabad,2022-11-20
C103010,53,180000.0,Mass,687,Tamil Nadu,Kolkata,2024-08-24
C103011,36,180000.0,Mass,780,Maharashtra,Mumbai,2019-03-08
C103012,41,180000.0,Mass,736,Karnataka,Hyderabad,2022-06-07
C103013,23,180000.0,Mass,787,Delhi NCR,Ahmedabad,2019-12-02
C103014,50,180000.0,Mass,807,Gujarat,Bengaluru,2025-07-29
C103015,41,180000.0,Mass,750,Tamil Nadu,Hyderabad,2022-08-17
C103016,39,180000.0,Mass,687,Gujarat,Bengaluru,2022-09-16
C103017,42,180000.0,Mass,788,Maharashtra,Bengaluru,2026-02-05
C103018,30,180000.0,Mass,750,Maharashtra,Hyderabad,2024-08-12
C103019,45,180000.0,Mass,850,Karnataka,Jaipur,2021-03-27
C103020,51,180000.0,Mass,740,Telangana,Delhi,2023-06-25
C103021,35,180000.0,Mass,765,Maharashtra,Bengaluru,2021-02-11
C103022,27,180000.0,Mass,739,Maharashtra,Bengaluru,2022-09-15
C103023,37,180000.0,Mass,714,Rajasthan,Chennai,2024-10-12
C103024,29,180000.0,Mass,703,Maharashtra,Chennai,2025-10-01
C103025,36,180000.0,Mass,739,Tamil Nadu,Bengaluru,2025-10-09
C103026,46,180000.0,Mass,754,Maharashtra,Ahmedabad,2022-07-12
C103027,26,180000.0,Mass,795,Maharashtra,Mumbai,2025-05-16
C103028,51,180000.0,Mass,740,Karnataka,Hyderabad,2025-05-09
C103029,30,180000.0,Mass,690,West Bengal,Delhi,2022-11-21
C103030,56,180000.0,Mass,699,Gujarat,Chennai,2019-04-04
C103031,50,180000.0,Mass,634,Telangana,Hyderabad,2019-11-06
C103032,32,180000.0,Mass,828,Rajasthan,Mumbai,2023-09-06
C103033,43,180000.0,Mass,685,Karnataka,Kolkata,2024-11-28
C103034,26,180000.0,Mass,783,Telangana,Bengaluru,2025-06-28
C103035,25,180000.0,Mass,738,Karnataka,Hyderabad,2020-09-24
C103036,59,180000.0,Mass,740,Gujarat,Ahmedabad,2025-05-27
C103037,53,180000.0,Mass,712,West Bengal,Chennai,2024-11-19
C103038,28,180000.0,Mass,669,Karnataka,Hyderabad,2022-06-15
C103039,33,180000.0,Mass,657,Rajasthan,Delhi,2021-08-30
C103040,29,180000.0,Mass,832,Tamil Nadu,Jaipur,2022-05-12
C103041,37,189000.0,Mass,727,Gujarat,Hyderabad,2023-10-23
C103042,33,180000.0,Mass,793,Karnataka,Mumbai,2024-10-08
C103043,34,180000.0,Mass,810,Tamil Nadu,Hyderabad,2020-03-22
C103044,42,180000.0,Mass,693,Gujarat,Hyderabad,2021-05-21
C103045,29,180000.0,Mass,748,Karnataka,Kolkata,2019-11-09
C103046,56,180000.0,Mass,723,Gujarat,Hyderabad,2025-09-02
C103047,50,180000.0,Mass,645,Karnataka,Kolkata,2021-11-24
C103048,51,180000.0,Mass,708,Rajasthan,Delhi,2020-10-13
C103049,28,180000.0,Mass,758,Maharashtra,Hyderabad,2020-06-12
C103050,49,180000.0,Mass,688,Gujarat,Ahmedabad,2019-07-13
C103051,54,180000.0,Mass,699,Delhi NCR,Ahmedabad,2022-05-10
C103052,28,180000.0,Mass,709,Telangana,Bengaluru,2024-06-30
C103053,51,180000.0,Mass,850,West Bengal,Hyderabad,2021-04-19
C103054,35,180000.0,Mass,601,Rajasthan,Jaipur,2021-11-18
C103055,52,180000.0,Mass,753,Karnataka,Bengaluru,2023-07-13
C103056,40,180000.0,Mass,704,Gujarat,Jaipur,2021-07-14
C103057,53,180000.0,Mass,678,Telangana,Kolkata,2024-04-05
C103058,27,180000.0,Mass,702,Karnataka,Chennai,2021-04-14
C103059,37,180000.0,Mass,763,Telangana,Ahmedabad,2022-03-06
C103060,32,180000.0,Mass,767,Karnataka,Hyderabad,2025-12-24
C103061,31,180000.0,Mass,732,Rajasthan,Kolkata,2024-12-14
C103062,34,180000.0,Mass,791,Telangana,Bengaluru,2023-01-26
C103063,36,180000.0,Mass,802,Tamil Nadu,Chennai,2021-10-15
C103064,26,180000.0,Mass,773,Gujarat,Bengaluru,2026-01-22
C103065,49,180000.0,Mass,684,Rajasthan,Delhi,2022-04-17
C103066,43,180000.0,Mass,752,Delhi NCR,Bengaluru,2021-06-12
C103067,54,180000.0,Mass,752,Delhi NCR,Ahmedabad,2023-03-30
C103068,49,180000.0,Mass,667,Delhi NCR,Delhi,2021-12-12
C103069,27,180000.0,Mass,618,Karnataka,Kolkata,2025-05-01
C103070,24,180000.0,Mass,589,Karnataka,Mumbai,2020-07-04
C103071,38,180000.0,Mass,725,Karnataka,Hyderabad,2019-05-11
C103072,40,180000.0,Mass,739,Telangana,Mumbai,2022-01-23
C103073,31,180000.0,Mass,643,Tamil Nadu,Hyderabad,2025-10-01
C103074,52,180000.0,Mass,788,Maharashtra,Bengaluru,2019-06-11
C103075,44,180000.0,Mass,730,Rajasthan,Kolkata,2024-10-02
C103076,51,180000.0,Mass,808,Karnataka,Bengaluru,2019-01-02
